site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,value_unc,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
WGC,2008,12,16,22,0,10,12/16/2008 14:00,2008.958789,3/1/3129,402.09,-999.999,38.2645,-121.4904,91.1,2,89.1,C,266660,L8,12/29/2008 18:04,C..
WGC,2008,12,17,9,36,8,12/17/2008 1:36,2008.96011,4/1/3129,398.71,-999.999,38.2645,-121.4904,91.1,2,89.1,C,266661,L8,12/29/2008 18:20,CS.
WGC,2008,12,18,9,36,5,12/18/2008 1:36,2008.962842,6/1/3129,418.07,-999.999,38.2645,-121.4904,91.1,2,89.1,C,266662,L8,12/29/2008 18:37,CS.
WGC,2008,12,18,22,0,4,12/18/2008 14:00,2008.964253,7/1/3129,401.46,-999.999,38.2645,-121.4904,91.1,2,89.1,C,266663,L8,12/29/2008 18:53,C..
WGC,2008,12,19,9,36,4,12/19/2008 1:36,2008.965574,8/1/3129,407.82,-999.999,38.2645,-121.4904,91.1,2,89.1,C,266664,L8,12/29/2008 19:09,CS.
WGC,2008,12,19,22,0,2,12/19/2008 14:00,2008.966985,9/1/3129,399.94,-999.999,38.2645,-121.4904,91.1,2,89.1,C,266665,L8,12/29/2008 19:25,C..
WGC,2008,12,20,9,36,2,12/20/2008 1:36,2008.968306,10/1/3129,409.41,-999.999,38.2645,-121.4904,91.1,2,89.1,C,266666,L8,12/29/2008 19:41,CS.
WGC,2008,12,20,22,0,3,12/20/2008 14:00,2008.969718,11/1/3129,394.38,-999.999,38.2645,-121.4904,91.1,2,89.1,C,266667,L8,12/29/2008 19:57,C..
WGC,2009,1,13,22,0,57,1/13/2009 14:00,2009.03539,1/1/3021,411.54,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268068,L8,1/22/2009 6:02,...
WGC,2009,1,14,9,36,53,1/14/2009 1:36,2009.036714,2/1/3021,405.52,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268069,L8,1/22/2009 6:18,.S.
WGC,2009,1,14,22,0,51,1/14/2009 14:00,2009.038129,3/1/3021,410.78,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268070,L8,1/22/2009 6:34,...
WGC,2009,1,15,9,36,52,1/15/2009 1:36,2009.039454,4/1/3021,402.79,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268071,L8,1/22/2009 6:50,.S.
WGC,2009,1,15,22,0,50,1/15/2009 14:00,2009.040869,5/1/3021,420.25,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268072,L8,1/22/2009 7:07,...
WGC,2009,1,16,9,36,51,1/16/2009 1:36,2009.042193,6/1/3021,409.4,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268073,L8,1/22/2009 7:23,.S.
WGC,2009,1,16,22,0,45,1/16/2009 14:00,2009.043609,7/1/3021,420.07,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268074,L8,1/22/2009 7:39,...
WGC,2009,1,17,9,36,47,1/17/2009 1:36,2009.044933,8/1/3021,407.54,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268075,L8,1/22/2009 7:55,.S.
WGC,2009,1,17,22,0,47,1/17/2009 14:00,2009.046349,9/1/3021,419.37,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268076,L8,1/22/2009 8:11,...
WGC,2009,1,18,9,36,44,1/18/2009 1:36,2009.047673,10/1/3021,424.8,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268077,L8,1/22/2009 8:27,.S.
WGC,2009,1,18,22,0,43,1/18/2009 14:00,2009.049088,11/1/3021,405.44,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268078,L8,1/22/2009 8:43,...
WGC,2009,1,19,9,36,41,1/19/2009 1:36,2009.050412,12/1/3021,398.8,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268079,L8,1/22/2009 8:59,.S.
WGC,2009,1,20,9,36,17,1/20/2009 1:36,2009.053151,1/1/3061,402.46,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268730,L8,1/29/2009 16:35,.S.
WGC,2009,1,20,22,0,15,1/20/2009 14:00,2009.054567,2/1/3061,401.8,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268731,L8,1/29/2009 16:51,...
WGC,2009,1,21,9,36,14,1/21/2009 1:36,2009.055891,3/1/3061,406.1,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268732,L8,1/29/2009 17:07,.S.
WGC,2009,1,21,22,0,14,1/21/2009 14:00,2009.057306,4/1/3061,449.93,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268733,L8,1/29/2009 17:23,...
WGC,2009,1,22,9,36,18,1/22/2009 1:36,2009.058631,5/1/3061,417.22,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268734,L8,1/29/2009 17:39,.S.
WGC,2009,1,23,9,36,13,1/23/2009 1:36,2009.06137,7/1/3061,409.38,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268735,L8,1/29/2009 17:55,.S.
WGC,2009,1,23,22,0,12,1/23/2009 14:00,2009.062786,8/1/3061,416.87,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268736,L8,1/29/2009 18:11,...
WGC,2009,1,24,9,36,8,1/24/2009 1:36,2009.06411,9/1/3061,412,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268737,L8,1/29/2009 18:27,.S.
WGC,2009,1,24,22,0,5,1/24/2009 14:00,2009.065525,10/1/3061,395.93,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268738,L8,1/29/2009 18:43,...
WGC,2009,1,25,9,36,5,1/25/2009 1:36,2009.066849,11/1/3061,393.32,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268739,L8,1/29/2009 18:59,.S.
WGC,2009,1,25,22,0,10,1/25/2009 14:00,2009.068265,12/1/3061,389.94,-999.999,38.2645,-121.4904,91.1,2,89.1,C,268740,L8,1/29/2009 19:15,...
WGC,2009,1,27,22,1,43,1/27/2009 14:01,2009.073748,1/1/3101,395.47,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269182,L8,2/5/2009 21:09,...
WGC,2009,1,28,9,37,43,1/28/2009 1:37,2009.075072,2/1/3101,395.21,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269183,L8,2/5/2009 21:25,.S.
WGC,2009,1,28,22,1,43,1/28/2009 14:01,2009.076487,3/1/3101,394.27,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269184,L8,2/5/2009 21:41,...
WGC,2009,1,29,9,37,43,1/29/2009 1:37,2009.077811,4/1/3101,420.57,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269185,L8,2/5/2009 21:57,.S.
WGC,2009,1,29,22,1,45,1/29/2009 14:01,2009.079227,5/1/3101,403.11,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269186,L8,2/5/2009 22:13,...
WGC,2009,1,30,9,37,46,1/30/2009 1:37,2009.080551,6/1/3101,399.22,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269187,L8,2/5/2009 22:29,.S.
WGC,2009,1,30,22,1,44,1/30/2009 14:01,2009.081967,7/1/3101,406.43,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269188,L8,2/5/2009 22:45,...
WGC,2009,1,31,9,37,42,1/31/2009 1:37,2009.083291,8/1/3101,399.98,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269189,L8,2/5/2009 23:01,.S.
WGC,2009,1,31,22,1,43,1/31/2009 14:01,2009.084706,9/1/3101,399.32,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269190,L8,2/5/2009 23:17,...
WGC,2009,2,1,9,37,41,2/1/2009 1:37,2009.086031,10/1/3101,443.67,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269191,L8,2/5/2009 23:33,.S.
WGC,2009,2,1,22,1,44,2/1/2009 14:01,2009.087446,11/1/3101,403.85,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269192,L8,2/5/2009 23:49,...
WGC,2009,2,2,9,37,43,2/2/2009 1:37,2009.08877,12/1/3101,405.81,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269193,L8,2/6/2009 0:05,.S.
WGC,2009,2,3,9,38,1,2/3/2009 1:38,2009.091511,1/1/3116,413.08,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269754,L8,2/13/2009 0:42,.S.
WGC,2009,2,3,22,2,2,2/3/2009 14:02,2009.092926,2/1/3116,404.41,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269755,L8,2/13/2009 0:58,...
WGC,2009,2,4,9,38,4,2/4/2009 1:38,2009.094251,3/1/3116,405.78,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269756,L8,2/13/2009 1:14,.S.
WGC,2009,2,4,22,2,5,2/4/2009 14:02,2009.095666,4/1/3116,433.34,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269757,L8,2/13/2009 1:30,...
WGC,2009,2,5,9,38,3,2/5/2009 1:38,2009.09699,5/1/3116,396.43,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269758,L8,2/13/2009 1:46,.S.
WGC,2009,2,6,9,38,3,2/6/2009 1:38,2009.09973,7/1/3116,409.82,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269759,L8,2/13/2009 2:02,.S.
WGC,2009,2,6,22,2,2,2/6/2009 14:02,2009.101145,8/1/3116,395.92,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269760,L8,2/13/2009 2:18,...
WGC,2009,2,7,9,38,2,2/7/2009 1:38,2009.10247,9/1/3116,391,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269761,L8,2/13/2009 2:34,.S.
WGC,2009,2,7,22,2,1,2/7/2009 14:02,2009.103885,10/1/3116,396.06,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269762,L8,2/13/2009 2:50,...
WGC,2009,2,8,9,38,1,2/8/2009 1:38,2009.105209,11/1/3116,441.37,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269763,L8,2/13/2009 3:06,.S.
WGC,2009,2,8,22,2,0,2/8/2009 14:02,2009.106625,12/1/3116,396.42,-999.999,38.2645,-121.4904,91.1,2,89.1,C,269764,L8,2/13/2009 3:22,...
WGC,2009,2,10,22,1,19,2/10/2009 14:01,2009.112103,1/1/3031,396.2,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270237,L8,2/24/2009 0:12,...
WGC,2009,2,11,9,37,18,2/11/2009 1:37,2009.113427,2/1/3031,397.7,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270238,L8,2/24/2009 0:28,.S.
WGC,2009,2,11,22,1,17,2/11/2009 14:01,2009.114843,3/1/3031,391.72,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270239,L8,2/24/2009 0:44,...
WGC,2009,2,12,9,37,15,2/12/2009 1:37,2009.116167,4/1/3031,402.89,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270240,L8,2/24/2009 1:00,.S.
WGC,2009,2,12,22,1,13,2/12/2009 14:01,2009.117582,5/1/3031,396.77,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270241,L8,2/24/2009 1:16,...
WGC,2009,2,13,9,37,11,2/13/2009 1:37,2009.118906,6/1/3031,416.03,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270242,L8,2/24/2009 1:32,.S.
WGC,2009,2,13,22,1,11,2/13/2009 14:01,2009.120322,7/1/3031,392.46,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270243,L8,2/24/2009 1:48,...
WGC,2009,2,14,9,37,9,2/14/2009 1:37,2009.121646,8/1/3031,398.58,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270244,L8,2/24/2009 2:04,.S.
WGC,2009,2,14,22,1,8,2/14/2009 14:01,2009.123062,9/1/3031,392.05,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270245,L8,2/24/2009 2:20,...
WGC,2009,2,15,9,37,6,2/15/2009 1:37,2009.124386,10/1/3031,395.39,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270246,L8,2/24/2009 2:36,.S.
WGC,2009,2,15,22,1,3,2/15/2009 14:01,2009.125801,11/1/3031,390.04,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270247,L8,2/24/2009 2:52,...
WGC,2009,2,16,9,37,4,2/16/2009 1:37,2009.127125,12/1/3031,398,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270248,L8,2/24/2009 3:08,.S.
WGC,2009,2,18,22,2,0,2/18/2009 14:02,2009.134022,1/1/3019,390.4,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270537,L8,2/27/2009 3:45,...
WGC,2009,2,19,9,38,0,2/19/2009 1:38,2009.135346,2/1/3019,414.39,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270538,L8,2/27/2009 4:01,.S.
WGC,2009,2,19,22,2,1,2/19/2009 14:02,2009.136762,3/1/3019,398.21,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270539,L8,2/27/2009 4:17,...
WGC,2009,2,20,9,38,2,2/20/2009 1:38,2009.138086,4/1/3019,407.96,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270540,L8,2/27/2009 4:33,.S.
WGC,2009,2,20,22,2,2,2/20/2009 14:02,2009.139502,5/1/3019,392.95,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270541,L8,2/27/2009 4:49,...
WGC,2009,2,21,9,38,0,2/21/2009 1:38,2009.140826,6/1/3019,397.09,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270542,L8,2/27/2009 5:05,.S.
WGC,2009,2,21,22,1,59,2/21/2009 14:01,2009.142241,7/1/3019,399.32,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270543,L8,2/27/2009 5:21,...
WGC,2009,2,22,9,37,59,2/22/2009 1:37,2009.143565,8/1/3019,408.9,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270544,L8,2/27/2009 5:37,.S.
WGC,2009,2,22,22,2,1,2/22/2009 14:02,2009.144981,9/1/3019,400.16,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270545,L8,2/27/2009 5:53,...
WGC,2009,2,23,9,38,0,2/23/2009 1:38,2009.146305,10/1/3019,405.64,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270546,L8,2/27/2009 6:09,.S.
WGC,2009,2,23,22,1,57,2/23/2009 14:01,2009.147721,11/1/3019,399.51,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270547,L8,2/27/2009 6:25,...
WGC,2009,2,24,0,14,9,2/23/2009 16:14,2009.147972,12/1/3019,389.28,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270548,L8,2/27/2009 6:41,.S.
WGC,2009,2,24,9,38,34,2/24/2009 1:38,2009.149046,1/1/3079,393.73,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270704,L8,3/5/2009 19:21,.S.
WGC,2009,2,24,22,2,33,2/24/2009 14:02,2009.150461,3/1/3079,389.42,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270706,L8,3/5/2009 19:37,...
WGC,2009,2,25,9,38,38,2/25/2009 1:38,2009.151786,5/1/3079,394.97,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270708,L8,3/5/2009 19:53,.S.
WGC,2009,2,25,22,2,33,2/25/2009 14:02,2009.153201,7/1/3079,391.82,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270710,L8,3/5/2009 20:09,...
WGC,2009,2,26,9,38,31,2/26/2009 1:38,2009.154525,9/1/3079,402.38,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270712,L8,3/5/2009 20:25,.S.
WGC,2009,2,26,22,1,23,2/26/2009 14:01,2009.155939,1/1/3065,393.18,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270934,L8,3/5/2009 17:12,...
WGC,2009,2,27,9,37,22,2/27/2009 1:37,2009.157263,3/1/3065,403.04,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270936,L8,3/5/2009 17:28,.S.
WGC,2009,2,27,22,1,24,2/27/2009 14:01,2009.158678,5/1/3065,393.57,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270938,L8,3/5/2009 17:44,...
WGC,2009,2,28,9,37,22,2/28/2009 1:37,2009.160003,7/1/3065,397.4,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270940,L8,3/5/2009 18:00,.S.
WGC,2009,2,28,9,39,53,2/28/2009 1:39,2009.160007,8/1/3065,395.83,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270941,L8,3/5/2009 18:16,.S.
WGC,2009,2,28,22,1,23,2/28/2009 14:01,2009.161418,9/1/3065,392.09,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270942,L8,3/5/2009 18:32,...
WGC,2009,3,1,9,37,22,3/1/2009 1:37,2009.162742,11/1/3065,421.79,-999.999,38.2645,-121.4904,91.1,2,89.1,C,270944,L8,3/5/2009 18:48,.S.
WGC,2009,3,2,20,44,25,3/2/2009 12:44,2009.166751,1/1/3052,391.97,-999.999,38.2645,-121.4904,486,2,484,C,271500,L8,3/12/2009 4:01,...
WGC,2009,3,2,22,1,37,3/2/2009 14:01,2009.166898,2/1/3052,393.99,-999.999,38.2645,-121.4904,91.1,2,89.1,C,271501,L8,3/12/2009 4:17,...
WGC,2009,3,4,9,37,33,3/4/2009 1:37,2009.170962,8/1/3052,395.46,-999.999,38.2645,-121.4904,91.1,2,89.1,C,271507,L8,3/12/2009 5:06,.S.
WGC,2009,3,4,22,1,32,3/4/2009 14:01,2009.172377,10/1/3052,391.7,-999.999,38.2645,-121.4904,91.1,2,89.1,C,271509,L8,3/12/2009 5:22,...
WGC,2009,3,5,9,37,30,3/5/2009 1:37,2009.173701,12/1/3052,398.61,-999.999,38.2645,-121.4904,91.1,2,89.1,C,271511,L8,3/12/2009 5:38,.S.
WGC,2009,3,6,22,54,31,3/6/2009 14:54,2009.177958,4/1/3052,391.84,-999.999,38.2645,-121.4904,486,2,484,C,271503,L8,3/12/2009 4:34,...
WGC,2009,3,7,0,18,2,3/6/2009 16:18,2009.178117,6/1/3052,392.33,-999.999,38.2645,-121.4904,486,2,484,C,271505,L8,3/12/2009 4:50,.S.
WGC,2009,3,9,22,4,53,3/9/2009 15:04,2009.186082,3/1/3132,391.16,-999.999,38.2645,-121.4904,91.1,2,89.1,C,271861,L8,3/19/2009 7:15,...
WGC,2009,3,10,9,38,19,3/10/2009 2:38,2009.187402,1/1/3132,396.04,-999.999,38.2645,-121.4904,91.1,2,89.1,C,271859,L8,3/19/2009 6:58,.S.
WGC,2009,3,10,22,2,20,3/10/2009 15:02,2009.188817,5/1/3132,391.12,-999.999,38.2645,-121.4904,91.1,2,89.1,C,271863,L8,3/19/2009 7:31,...
WGC,2009,3,11,9,38,17,3/11/2009 2:38,2009.190141,7/1/3132,403.78,-999.999,38.2645,-121.4904,91.1,2,89.1,C,271865,L8,3/19/2009 7:47,.S.
WGC,2009,3,11,22,2,18,3/11/2009 15:02,2009.191557,9/1/3132,394.78,-999.999,38.2645,-121.4904,91.1,2,89.1,C,271867,L8,3/19/2009 8:03,...
WGC,2009,3,12,9,38,17,3/12/2009 2:38,2009.192881,11/1/3132,404.6,-999.999,38.2645,-121.4904,91.1,2,89.1,C,271869,L8,3/19/2009 8:19,.S.
WGC,2009,3,12,22,2,28,3/12/2009 15:02,2009.194297,1/1/3061,396.35,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272156,L8,3/24/2009 19:15,...
WGC,2009,3,13,9,38,28,3/13/2009 2:38,2009.195621,3/1/3061,404.56,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272158,L8,3/24/2009 19:31,.S.
WGC,2009,3,13,22,2,29,3/13/2009 15:02,2009.197037,5/1/3061,393.28,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272160,L8,3/24/2009 19:47,...
WGC,2009,3,14,9,38,27,3/14/2009 2:38,2009.198361,7/1/3061,399.24,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272161,L8,3/24/2009 20:03,.S.
WGC,2009,3,14,22,2,28,3/14/2009 15:02,2009.199776,9/1/3061,392.05,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272163,L8,3/24/2009 20:19,...
WGC,2009,3,15,9,38,28,3/15/2009 2:38,2009.201101,11/1/3061,397.77,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272165,L8,3/24/2009 20:35,.S.
WGC,2009,3,16,22,5,13,3/16/2009 15:05,2009.205261,3/1/3007,391.07,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272497,L8,3/24/2009 17:38,...
WGC,2009,3,17,9,41,20,3/17/2009 2:41,2009.206585,5/1/3007,396.65,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272499,L8,3/24/2009 17:54,.S.
WGC,2009,3,17,22,5,12,3/17/2009 15:05,2009.208001,7/1/3007,389.73,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272501,L8,3/24/2009 18:10,...
WGC,2009,3,18,9,41,20,3/18/2009 2:41,2009.209325,9/1/3007,396.82,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272503,L8,3/24/2009 18:26,.S.
WGC,2009,3,18,22,2,50,3/18/2009 15:02,2009.210736,1/1/3007,388.84,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272495,L8,3/24/2009 17:22,...
WGC,2009,3,19,9,38,55,3/19/2009 2:38,2009.21206,11/1/3007,396.02,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272505,L8,3/24/2009 18:42,.S.
WGC,2009,3,19,22,2,26,3/19/2009 15:02,2009.213475,1/1/3158,395.83,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272646,L8,4/6/2009 21:04,...
WGC,2009,3,20,9,38,27,3/20/2009 2:38,2009.214799,3/1/3158,413.51,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272648,L8,4/6/2009 21:20,.S.
WGC,2009,3,20,22,2,22,3/20/2009 15:02,2009.216215,5/1/3158,397.26,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272650,L8,4/6/2009 21:36,...
WGC,2009,3,21,9,38,27,3/21/2009 2:38,2009.217539,7/1/3158,402.37,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272652,L8,4/6/2009 21:52,.S.
WGC,2009,3,21,22,2,26,3/21/2009 15:02,2009.218954,9/1/3158,389.47,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272654,L8,4/6/2009 22:08,...
WGC,2009,3,22,9,38,25,3/22/2009 2:38,2009.220279,11/1/3158,393.59,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272656,L8,4/6/2009 22:24,.S.
WGC,2009,3,23,19,25,12,3/23/2009 12:25,2009.224135,1/1/3041,392.2,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272776,L8,4/6/2009 18:55,.S.
WGC,2009,3,23,22,4,17,3/23/2009 15:04,2009.224437,3/1/3041,390.77,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272778,L8,4/6/2009 19:11,...
WGC,2009,3,24,9,40,15,3/24/2009 2:40,2009.225762,5/1/3041,397.21,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272780,L8,4/6/2009 19:27,.S.
WGC,2009,3,24,22,4,9,3/24/2009 15:04,2009.227177,7/1/3041,391.25,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272782,L8,4/6/2009 19:43,...
WGC,2009,3,25,9,40,8,3/25/2009 2:40,2009.228501,9/1/3041,396.68,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272784,L8,4/6/2009 19:59,.S.
WGC,2009,3,25,22,3,56,3/25/2009 15:03,2009.229916,11/1/3041,387,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272786,L8,4/6/2009 20:15,...
WGC,2009,3,26,9,37,35,3/26/2009 2:37,2009.231236,12/1/3041,405.2,-999.999,38.2645,-121.4904,91.1,2,89.1,C,272787,L8,4/6/2009 20:31,.S.
WGC,2009,3,26,22,4,35,3/26/2009 15:04,2009.232657,3/1/3023,389.31,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273362,L8,4/15/2009 19:21,...
WGC,2009,3,27,22,4,29,3/27/2009 15:04,2009.235397,7/1/3023,399.35,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273366,L8,4/15/2009 19:53,...
WGC,2009,3,28,22,4,30,3/28/2009 15:04,2009.238136,9/1/3023,397.83,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273368,L8,4/15/2009 20:09,...
WGC,2009,3,29,22,4,39,3/29/2009 15:04,2009.240876,11/1/3023,390.51,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273370,L8,4/15/2009 20:25,...
WGC,2009,3,30,22,2,4,3/30/2009 15:02,2009.243611,1/1/3023,389.85,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273360,L8,4/15/2009 19:05,...
WGC,2009,3,31,22,1,58,3/31/2009 15:01,2009.246351,5/1/3023,392.57,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273364,L8,4/15/2009 19:37,...
WGC,2009,4,2,19,32,8,4/2/2009 12:32,2009.251545,1/1/3055,390.37,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273515,L8,4/15/2009 17:28,.S.
WGC,2009,4,2,22,4,7,4/2/2009 15:04,2009.251834,3/1/3055,386.22,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273517,L8,4/15/2009 17:44,...
WGC,2009,4,3,22,4,9,4/3/2009 15:04,2009.254574,5/1/3055,390.56,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273519,L8,4/15/2009 18:00,...
WGC,2009,4,4,22,4,3,4/4/2009 15:04,2009.257314,7/1/3055,392.47,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273521,L8,4/15/2009 18:16,...
WGC,2009,4,5,22,3,55,4/5/2009 15:03,2009.260053,9/1/3055,389.11,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273523,L8,4/15/2009 18:32,...
WGC,2009,4,6,22,1,36,4/6/2009 15:01,2009.262788,1/1/3027,394.99,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273840,L8,4/22/2009 17:18,...
WGC,2009,4,7,22,1,36,4/7/2009 15:01,2009.265528,3/1/3027,395.12,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273842,L8,4/22/2009 17:34,...
WGC,2009,4,7,22,4,5,4/7/2009 15:04,2009.265533,4/1/3027,398.82,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273843,L8,4/22/2009 17:50,...
WGC,2009,4,8,22,1,32,4/8/2009 15:01,2009.268268,5/1/3027,393.28,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273844,L8,4/22/2009 18:06,...
WGC,2009,4,9,22,1,29,4/9/2009 15:01,2009.271007,7/1/3027,392.47,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273846,L8,4/22/2009 18:22,...
WGC,2009,4,9,22,3,59,4/9/2009 15:03,2009.271012,8/1/3027,391.61,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273847,L8,4/22/2009 18:38,...
WGC,2009,4,10,22,1,25,4/10/2009 15:01,2009.273747,9/1/3027,389.44,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273848,L8,4/22/2009 18:54,...
WGC,2009,4,11,22,1,18,4/11/2009 15:01,2009.276486,11/1/3027,389.21,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273850,L8,4/22/2009 19:10,...
WGC,2009,4,11,22,3,45,4/11/2009 15:03,2009.276491,12/1/3027,388.83,-999.999,38.2645,-121.4904,91.1,2,89.1,C,273851,L8,4/22/2009 19:26,...
WGC,2009,4,13,22,2,45,4/13/2009 15:02,2009.281969,1/1/3057,390.61,-999.999,38.2645,-121.4904,91.1,2,89.1,C,274778,L8,5/1/2009 6:16,...
