site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,value_unc,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
LAC,2015,11,24,21,3,57,11/24/2015 13:03,2015.898295,3/1/3013,417.29,-999.999,34.0216,-118.2891,105,55,50,R,399183,L8,12/15/2015 18:10,...
LAC,2015,11,24,21,5,18,11/24/2015 13:05,2015.898298,3/1/3906,430.26,-999.999,34.2841,-118.4727,442,391,51,R,399195,L8,12/18/2015 5:12,...
LAC,2015,11,24,21,8,53,11/24/2015 13:08,2015.898305,3/1/3003,412.27,-999.999,33.8802,-117.8845,125,75,50,R,399207,L8,12/18/2015 3:36,...
LAC,2015,11,28,21,3,59,11/28/2015 13:03,2015.909254,5/1/3013,414.55,-999.999,34.0216,-118.2891,105,55,50,R,399185,L8,12/15/2015 18:26,...
LAC,2015,11,28,21,5,10,11/28/2015 13:05,2015.909256,5/1/3906,408.85,-999.999,34.2841,-118.4727,442,391,51,R,399197,L8,12/18/2015 5:28,...
LAC,2015,11,28,21,9,2,11/28/2015 13:09,2015.909264,5/1/3003,408.98,-999.999,33.8802,-117.8845,125,75,50,R,399209,L8,12/18/2015 3:52,...
LAC,2015,12,2,21,3,58,12/2/2015 13:03,2015.920213,7/1/3013,437.69,-999.999,34.0216,-118.2891,105,55,50,R,399187,L8,12/15/2015 18:42,...
LAC,2015,12,2,21,5,11,12/2/2015 13:05,2015.920215,7/1/3906,408.33,-999.999,34.2841,-118.4727,442,391,51,R,399199,L8,12/18/2015 5:43,...
LAC,2015,12,2,21,8,51,12/2/2015 13:08,2015.920222,7/1/3003,413.75,-999.999,33.8802,-117.8845,125,75,50,R,399211,L8,12/18/2015 4:08,...
LAC,2015,12,6,21,3,54,12/6/2015 13:03,2015.931172,9/1/3013,417.25,-999.999,34.0216,-118.2891,105,55,50,R,399189,L8,12/15/2015 18:58,...
LAC,2015,12,6,21,5,8,12/6/2015 13:05,2015.931174,9/1/3906,405.93,-999.999,34.2841,-118.4727,442,391,51,R,399201,L8,12/18/2015 5:59,...
LAC,2015,12,6,21,8,47,12/6/2015 13:08,2015.931181,9/1/3003,431.62,-999.999,33.8802,-117.8845,125,75,50,R,399213,L8,12/18/2015 4:24,...
LAC,2015,12,10,21,4,0,12/10/2015 13:04,2015.942131,11/1/3013,416.64,-999.999,34.0216,-118.2891,105,55,50,R,399191,L8,12/15/2015 19:14,...
LAC,2015,12,10,21,5,15,12/10/2015 13:05,2015.942133,11/1/3906,466.46,-999.999,34.2841,-118.4727,442,391,51,R,399203,L8,12/18/2015 6:15,...
LAC,2015,12,10,21,8,57,12/10/2015 13:08,2015.94214,11/1/3003,471.26,-999.999,33.8802,-117.8845,125,75,50,R,399215,L8,12/18/2015 4:40,...
LAC,2015,12,14,21,6,21,12/14/2015 13:06,2015.953094,1/1/3933,406.88,-999.999,34.2841,-118.4727,442,391,51,R,400185,L8,1/8/2016 1:39,...
LAC,2015,12,14,21,8,30,12/14/2015 13:08,2015.953098,1/1/3095,408.26,-999.999,33.8802,-117.8845,125,75,50,R,400161,L8,1/7/2016 18:14,...
LAC,2015,12,18,21,6,20,12/18/2015 13:06,2015.964053,3/1/3933,411.11,-999.999,34.2841,-118.4727,442,391,51,R,400187,L8,1/8/2016 1:54,...
LAC,2015,12,18,21,8,28,12/18/2015 13:08,2015.964057,3/1/3095,442.35,-999.999,33.8802,-117.8845,125,75,50,R,400163,L8,1/7/2016 18:30,...
LAC,2015,12,22,21,6,31,12/22/2015 13:06,2015.975012,5/1/3933,432.11,-999.999,34.2841,-118.4727,442,391,51,R,400189,L8,1/8/2016 2:10,...
LAC,2015,12,22,21,8,34,12/22/2015 13:08,2015.975016,5/1/3095,417.47,-999.999,33.8802,-117.8845,125,75,50,R,400165,L8,1/7/2016 18:45,...
LAC,2015,12,26,21,6,8,12/26/2015 13:06,2015.985971,7/1/3933,407.45,-999.999,34.2841,-118.4727,442,391,51,R,400191,L8,1/8/2016 2:26,...
LAC,2015,12,26,21,8,36,12/26/2015 13:08,2015.985975,7/1/3095,408.33,-999.999,33.8802,-117.8845,125,75,50,R,400167,L8,1/7/2016 19:01,...
LAC,2015,12,30,21,6,17,12/30/2015 13:06,2015.99693,9/1/3933,421.39,-999.999,34.2841,-118.4727,442,391,51,R,400193,L8,1/8/2016 2:42,...
LAC,2015,12,30,21,8,48,12/30/2015 13:08,2015.996935,9/1/3095,419.42,-999.999,33.8802,-117.8845,125,75,50,R,400169,L8,1/7/2016 19:17,...
LAC,2016,1,3,21,6,26,1/3/2016 13:06,2016.007867,11/1/3933,422.12,-999.999,34.2841,-118.4727,442,391,51,R,400195,L8,1/8/2016 2:58,...
LAC,2016,1,3,21,8,44,1/3/2016 13:08,2016.007872,11/1/3095,418.1,-999.999,33.8802,-117.8845,125,75,50,R,400171,L8,1/7/2016 19:33,...
LAC,2016,1,7,21,4,46,1/7/2016 13:04,2016.018793,1/1/3806,409.95,-999.999,34.0216,-118.2891,105,55,50,R,401532,L8,2/4/2016 1:41,...
LAC,2016,1,7,21,6,22,1/7/2016 13:06,2016.018796,1/1/3076,414.96,-999.999,33.8802,-117.8845,125,75,50,R,401544,L8,2/3/2016 22:31,C..
LAC,2016,1,7,21,6,22,1/7/2016 13:06,2016.018796,1/1/3713,410.6,-999.999,34.2841,-118.4727,442,391,51,R,401580,L8,2/4/2016 0:06,C..
LAC,2016,1,11,21,4,35,1/11/2016 13:04,2016.029722,3/1/3806,436.06,-999.999,34.0216,-118.2891,105,55,50,R,401534,L8,2/4/2016 1:57,...
LAC,2016,1,11,21,6,14,1/11/2016 13:06,2016.029725,3/1/3076,417.99,-999.999,33.8802,-117.8845,125,75,50,R,401546,L8,2/3/2016 22:47,...
LAC,2016,1,11,21,6,24,1/11/2016 13:06,2016.029725,3/1/3713,411.04,-999.999,34.2841,-118.4727,442,391,51,R,401582,L8,2/4/2016 0:22,...
LAC,2016,1,15,21,4,45,1/15/2016 13:04,2016.040651,5/1/3806,444.59,-999.999,34.0216,-118.2891,105,55,50,R,401536,L8,2/4/2016 2:13,...
LAC,2016,1,15,21,6,13,1/15/2016 13:06,2016.040654,5/1/3076,425.64,-999.999,33.8802,-117.8845,125,75,50,R,401548,L8,2/3/2016 23:02,...
LAC,2016,1,15,21,6,30,1/15/2016 13:06,2016.040654,5/1/3713,425.9,-999.999,34.2841,-118.4727,442,391,51,R,401584,L8,2/4/2016 0:38,...
LAC,2016,1,19,21,4,42,1/19/2016 13:04,2016.05158,7/1/3806,424.76,-999.999,34.0216,-118.2891,105,55,50,R,401538,L8,2/4/2016 2:29,...
LAC,2016,1,19,21,6,3,1/19/2016 13:06,2016.051583,7/1/3076,445.44,-999.999,33.8802,-117.8845,125,75,50,R,401550,L8,2/3/2016 23:18,...
LAC,2016,1,19,21,6,26,1/19/2016 13:06,2016.051583,7/1/3713,430.18,-999.999,34.2841,-118.4727,442,391,51,R,401586,L8,2/4/2016 0:54,...
LAC,2016,1,23,21,4,48,1/23/2016 13:04,2016.062509,9/1/3806,437.5,-999.999,34.0216,-118.2891,105,55,50,R,401540,L8,2/4/2016 2:45,...
LAC,2016,1,23,21,6,25,1/23/2016 13:06,2016.062512,9/1/3076,452.04,-999.999,33.8802,-117.8845,125,75,50,R,401552,L8,2/3/2016 23:34,...
LAC,2016,1,23,21,6,37,1/23/2016 13:06,2016.062513,9/1/3713,414.56,-999.999,34.2841,-118.4727,442,391,51,R,401588,L8,2/4/2016 1:10,...
LAC,2016,1,27,21,4,39,1/27/2016 13:04,2016.073438,11/1/3806,455.15,-999.999,34.0216,-118.2891,105,55,50,R,401542,L8,2/4/2016 3:01,...
LAC,2016,1,27,21,6,1,1/27/2016 13:06,2016.07344,11/1/3076,481.17,-999.999,33.8802,-117.8845,125,75,50,R,401554,L8,2/3/2016 23:50,...
LAC,2016,1,27,21,6,30,1/27/2016 13:06,2016.073441,11/1/3713,409.96,-999.999,34.2841,-118.4727,442,391,51,R,401590,L8,2/4/2016 1:25,...
LAC,2016,1,31,21,3,59,1/31/2016 13:03,2016.084365,1/1/3089,408.37,-999.999,34.0216,-118.2891,105,55,50,R,403008,L8,3/2/2016 22:18,...
LAC,2016,1,31,21,6,40,1/31/2016 13:06,2016.084371,1/1/3059,406.13,-999.999,33.8802,-117.8845,125,75,50,R,402996,L8,3/2/2016 23:53,...
LAC,2016,2,4,21,3,46,2/4/2016 13:03,2016.095294,3/1/3089,421.36,-999.999,34.0216,-118.2891,105,55,50,R,403010,L8,3/2/2016 22:34,...
LAC,2016,2,4,21,5,58,2/4/2016 13:05,2016.095298,3/1/3059,417.49,-999.999,33.8802,-117.8845,125,75,50,R,402998,L8,3/3/2016 0:09,...
LAC,2016,2,8,21,3,57,2/8/2016 13:03,2016.106223,5/1/3089,416.38,-999.999,34.0216,-118.2891,105,55,50,R,403012,L8,3/2/2016 22:50,...
LAC,2016,2,8,21,5,37,2/8/2016 13:05,2016.106227,5/1/3059,409.43,-999.999,33.8802,-117.8845,125,75,50,R,403000,L8,3/3/2016 0:25,...
LAC,2016,2,12,21,3,54,2/12/2016 13:03,2016.117152,7/1/3089,449.03,-999.999,34.0216,-118.2891,105,55,50,R,403014,L8,3/2/2016 23:05,...
LAC,2016,2,12,21,5,53,2/12/2016 13:05,2016.117156,7/1/3059,447.13,-999.999,33.8802,-117.8845,125,75,50,R,403002,L8,3/3/2016 0:41,...
LAC,2016,2,16,21,4,1,2/16/2016 13:04,2016.128081,9/1/3089,424.8,-999.999,34.0216,-118.2891,105,55,50,R,403016,L8,3/2/2016 23:21,...
LAC,2016,2,16,21,5,45,2/16/2016 13:05,2016.128085,9/1/3059,411.03,-999.999,33.8802,-117.8845,125,75,50,R,403004,L8,3/3/2016 0:57,...
LAC,2016,2,20,21,3,57,2/20/2016 13:03,2016.13901,11/1/3089,429.87,-999.999,34.0216,-118.2891,105,55,50,R,403018,L8,3/2/2016 23:37,...
LAC,2016,2,20,21,6,1,2/20/2016 13:06,2016.139014,11/1/3059,442.19,-999.999,33.8802,-117.8845,125,75,50,R,403006,L8,3/3/2016 1:12,...
LAC,2016,2,24,21,3,57,2/24/2016 13:03,2016.149939,1/1/3933,426.91,-999.999,34.0216,-118.2891,105,55,50,R,403587,L8,3/16/2016 5:58,...
LAC,2016,2,24,21,5,46,2/24/2016 13:05,2016.149943,1/1/3135,414.82,-999.999,33.8802,-117.8845,125,75,50,R,403595,L8,3/16/2016 4:55,...
LAC,2016,2,24,21,5,51,2/24/2016 13:05,2016.149943,1/1/3091,407.13,-999.999,34.2841,-118.4727,442,391,51,R,403569,L8,3/16/2016 7:02,...
LAC,2016,2,28,21,4,2,2/28/2016 13:04,2016.160868,3/1/3933,454.32,-999.999,34.0216,-118.2891,105,55,50,R,403589,L8,3/16/2016 6:14,...
LAC,2016,2,28,21,5,55,2/28/2016 13:05,2016.160872,3/1/3091,442.34,-999.999,34.2841,-118.4727,442,391,51,R,403571,L8,3/16/2016 7:18,...
LAC,2016,2,28,21,5,56,2/28/2016 13:05,2016.160872,3/1/3135,453.79,-999.999,33.8802,-117.8845,125,75,50,R,403597,L8,3/16/2016 5:10,...
LAC,2016,3,3,21,4,0,3/3/2016 13:04,2016.171797,5/1/3933,434.4,-999.999,34.0216,-118.2891,105,55,50,R,403591,L8,3/16/2016 6:30,...
LAC,2016,3,3,21,5,58,3/3/2016 13:05,2016.171801,5/1/3135,441.11,-999.999,33.8802,-117.8845,125,75,50,R,403599,L8,3/16/2016 5:26,...
LAC,2016,3,3,21,5,59,3/3/2016 13:05,2016.171801,5/1/3091,425.66,-999.999,34.2841,-118.4727,442,391,51,R,403573,L8,3/16/2016 7:34,...
LAC,2016,3,7,21,4,1,3/7/2016 13:04,2016.182726,7/1/3933,409.75,-999.999,34.0216,-118.2891,105,55,50,R,403593,L8,3/16/2016 6:46,...
LAC,2016,3,7,21,6,3,3/7/2016 13:06,2016.18273,7/1/3091,407.34,-999.999,34.2841,-118.4727,442,391,51,R,403575,L8,3/16/2016 7:49,...
LAC,2016,3,7,21,6,17,3/7/2016 13:06,2016.182731,7/1/3135,414.39,-999.999,33.8802,-117.8845,125,75,50,R,403601,L8,3/16/2016 5:42,...
LAC,2016,3,8,9,5,50,3/8/2016 1:05,2016.184096,1/1/3087,419.17,-999.999,34.0216,-118.2891,105,55,50,R,403767,L8,3/22/2016 6:25,...
LAC,2016,3,8,9,6,39,3/8/2016 1:06,2016.184097,1/1/3022,433.76,-999.999,33.8802,-117.8845,125,75,50,R,403755,L8,3/22/2016 3:15,...
LAC,2016,3,8,21,5,59,3/8/2016 13:05,2016.185462,3/1/3087,419.59,-999.999,34.0216,-118.2891,105,55,50,R,403769,L8,3/22/2016 6:41,...
LAC,2016,3,8,21,6,15,3/8/2016 13:06,2016.185463,3/1/3022,424.63,-999.999,33.8802,-117.8845,125,75,50,R,403757,L8,3/22/2016 3:30,...
LAC,2016,3,9,9,5,56,3/9/2016 1:05,2016.186828,5/1/3087,453.41,-999.999,34.0216,-118.2891,105,55,50,R,403771,L8,3/22/2016 6:57,...
LAC,2016,3,9,9,6,17,3/9/2016 1:06,2016.186829,5/1/3022,449.96,-999.999,33.8802,-117.8845,125,75,50,R,403759,L8,3/22/2016 3:46,...
LAC,2016,3,9,21,6,1,3/9/2016 13:06,2016.188194,7/1/3087,438.12,-999.999,34.0216,-118.2891,105,55,50,R,403773,L8,3/22/2016 7:13,...
LAC,2016,3,9,21,6,9,3/9/2016 13:06,2016.188195,7/1/3022,424.76,-999.999,33.8802,-117.8845,125,75,50,R,403761,L8,3/22/2016 4:02,...
LAC,2016,3,10,9,5,54,3/10/2016 1:05,2016.18956,9/1/3087,476.65,-999.999,34.0216,-118.2891,105,55,50,R,403775,L8,3/22/2016 7:29,...
LAC,2016,3,10,9,6,9,3/10/2016 1:06,2016.189561,9/1/3022,479.26,-999.999,33.8802,-117.8845,125,75,50,R,403763,L8,3/22/2016 4:18,...
LAC,2016,3,10,21,6,4,3/10/2016 13:06,2016.190927,11/1/3022,439.72,-999.999,33.8802,-117.8845,125,75,50,R,403765,L8,3/22/2016 4:34,...
LAC,2016,3,10,21,6,5,3/10/2016 13:06,2016.190927,11/1/3087,434.36,-999.999,34.0216,-118.2891,105,55,50,R,403777,L8,3/22/2016 7:45,...
LAC,2016,3,11,9,5,59,3/11/2016 1:05,2016.192293,1/1/3912,454.28,-999.999,33.8802,-117.8845,125,75,50,R,404911,L8,4/7/2016 1:24,...
LAC,2016,3,11,9,7,55,3/11/2016 1:07,2016.192296,1/1/3009,443.79,-999.999,34.2841,-118.4727,442,391,51,R,403743,L8,3/22/2016 4:50,...
LAC,2016,3,11,21,4,26,3/11/2016 13:04,2016.193656,1/1/3502,411.91,-999.999,34.0216,-118.2891,105,55,50,R,404923,L8,4/6/2016 22:14,...
LAC,2016,3,11,21,6,0,3/11/2016 13:06,2016.193659,3/1/3912,411.24,-999.999,33.8802,-117.8845,125,75,50,R,404913,L8,4/7/2016 1:40,...
LAC,2016,3,11,21,8,2,3/11/2016 13:08,2016.193663,3/1/3009,412.14,-999.999,34.2841,-118.4727,442,391,51,R,403745,L8,3/22/2016 5:06,...
LAC,2016,3,12,9,4,9,3/12/2016 1:04,2016.195022,3/1/3502,421.28,-999.999,34.0216,-118.2891,105,55,50,R,404925,L8,4/6/2016 22:30,...
LAC,2016,3,12,9,6,19,3/12/2016 1:06,2016.195026,5/1/3912,432.08,-999.999,33.8802,-117.8845,125,75,50,R,404915,L8,4/7/2016 1:56,...
LAC,2016,3,12,9,7,52,3/12/2016 1:07,2016.195029,5/1/3009,415.79,-999.999,34.2841,-118.4727,442,391,51,R,403747,L8,3/22/2016 5:22,...
LAC,2016,3,12,21,4,23,3/12/2016 13:04,2016.196388,5/1/3502,429.15,-999.999,34.0216,-118.2891,105,55,50,R,404927,L8,4/6/2016 22:45,...
LAC,2016,3,12,21,6,8,3/12/2016 13:06,2016.196391,7/1/3912,424.92,-999.999,33.8802,-117.8845,125,75,50,R,404917,L8,4/7/2016 2:12,...
LAC,2016,3,12,21,7,52,3/12/2016 13:07,2016.196395,7/1/3009,418.5,-999.999,34.2841,-118.4727,442,391,51,R,403749,L8,3/22/2016 5:38,...
LAC,2016,3,13,9,4,13,3/13/2016 1:04,2016.197754,7/1/3502,449.43,-999.999,34.0216,-118.2891,105,55,50,R,404929,L8,4/6/2016 23:01,...
LAC,2016,3,13,9,5,58,3/13/2016 1:05,2016.197757,9/1/3912,433.77,-999.999,33.8802,-117.8845,125,75,50,R,404919,L8,4/7/2016 2:28,...
LAC,2016,3,13,9,7,50,3/13/2016 1:07,2016.197761,9/1/3009,433.28,-999.999,34.2841,-118.4727,442,391,51,R,403751,L8,3/22/2016 5:53,...
LAC,2016,3,13,21,4,26,3/13/2016 14:04,2016.19912,9/1/3502,419.91,-999.999,34.0216,-118.2891,105,55,50,R,404931,L8,4/6/2016 23:17,...
LAC,2016,3,13,21,6,9,3/13/2016 14:06,2016.199124,11/1/3912,412.78,-999.999,33.8802,-117.8845,125,75,50,R,404921,L8,4/7/2016 2:44,...
LAC,2016,3,13,21,7,53,3/13/2016 14:07,2016.199127,11/1/3009,419.75,-999.999,34.2841,-118.4727,442,391,51,R,403753,L8,3/22/2016 6:09,...
LAC,2016,3,14,9,4,17,3/14/2016 2:04,2016.200486,11/1/3502,409.83,-999.999,34.0216,-118.2891,105,55,50,R,404933,L8,4/6/2016 23:33,...
LAC,2016,3,14,9,7,15,3/14/2016 2:07,2016.200492,1/1/3125,413.75,-999.999,34.2841,-118.4727,442,391,51,R,404899,L8,4/6/2016 23:49,...
LAC,2016,3,14,21,7,17,3/14/2016 14:07,2016.201858,3/1/3125,414.52,-999.999,34.2841,-118.4727,442,391,51,R,404901,L8,4/7/2016 0:05,...
LAC,2016,3,15,9,7,18,3/15/2016 2:07,2016.203224,5/1/3125,411.98,-999.999,34.2841,-118.4727,442,391,51,R,404903,L8,4/7/2016 0:21,...
LAC,2016,3,15,21,7,26,3/15/2016 14:07,2016.204591,7/1/3125,413.9,-999.999,34.2841,-118.4727,442,391,51,R,404905,L8,4/7/2016 0:37,...
LAC,2016,3,16,9,7,23,3/16/2016 2:07,2016.205957,9/1/3125,415.5,-999.999,34.2841,-118.4727,442,391,51,R,404907,L8,4/7/2016 0:52,...
LAC,2016,3,16,21,7,21,3/16/2016 14:07,2016.207323,11/1/3125,407.85,-999.999,34.2841,-118.4727,442,391,51,R,404909,L8,4/7/2016 1:08,...
LAC,2016,3,31,21,3,44,3/31/2016 14:03,2016.248299,1/1/3117,429.42,-999.999,34.0216,-118.2891,105,55,50,R,406166,L8,4/28/2016 4:44,...
LAC,2016,3,31,21,5,37,3/31/2016 14:05,2016.248303,1/1/3106,409.14,-999.999,34.2841,-118.4727,442,391,51,R,406178,L8,4/28/2016 3:09,...
LAC,2016,3,31,21,6,14,3/31/2016 14:06,2016.248304,1/1/3079,426.74,-999.999,33.8802,-117.8845,125,75,50,R,406190,L8,4/28/2016 6:20,...
LAC,2016,4,4,21,3,40,4/4/2016 14:03,2016.259228,3/1/3117,435.55,-999.999,34.0216,-118.2891,105,55,50,R,406168,L8,4/28/2016 5:00,...
LAC,2016,4,4,21,5,36,4/4/2016 14:05,2016.259232,3/1/3106,419.87,-999.999,34.2841,-118.4727,442,391,51,R,406180,L8,4/28/2016 3:25,...
LAC,2016,4,4,21,5,59,4/4/2016 14:05,2016.259233,3/1/3079,419.6,-999.999,33.8802,-117.8845,125,75,50,R,406192,L8,4/28/2016 6:36,...
LAC,2016,4,8,21,3,44,4/8/2016 14:03,2016.270157,5/1/3117,417.19,-999.999,34.0216,-118.2891,105,55,50,R,406170,L8,4/28/2016 5:16,...
LAC,2016,4,8,21,5,59,4/8/2016 14:05,2016.270162,5/1/3106,425.01,-999.999,34.2841,-118.4727,442,391,51,R,406182,L8,4/28/2016 3:41,...
LAC,2016,4,8,21,6,12,4/8/2016 14:06,2016.270162,5/1/3079,424.83,-999.999,33.8802,-117.8845,125,75,50,R,406194,L8,4/28/2016 6:51,...
LAC,2016,4,12,21,3,40,4/12/2016 14:03,2016.281086,7/1/3117,412.97,-999.999,34.0216,-118.2891,105,55,50,R,406172,L8,4/28/2016 5:32,...
LAC,2016,4,12,21,5,54,4/12/2016 14:05,2016.28109,7/1/3106,434.76,-999.999,34.2841,-118.4727,442,391,51,R,406184,L8,4/28/2016 3:57,...
LAC,2016,4,16,21,3,48,4/16/2016 14:03,2016.292015,9/1/3117,418.56,-999.999,34.0216,-118.2891,105,55,50,R,406174,L8,4/28/2016 5:48,...
LAC,2016,4,16,21,5,51,4/16/2016 14:05,2016.292019,9/1/3106,409.11,-999.999,34.2841,-118.4727,442,391,51,R,406186,L8,4/28/2016 4:12,...
LAC,2016,4,20,21,3,44,4/20/2016 14:03,2016.302944,11/1/3117,421.12,-999.999,34.0216,-118.2891,105,55,50,R,406176,L8,4/28/2016 6:04,...
LAC,2016,4,20,21,5,48,4/20/2016 14:05,2016.302948,11/1/3106,411.38,-999.999,34.2841,-118.4727,442,391,51,R,406188,L8,4/28/2016 4:28,...
LAC,2016,4,24,21,3,50,4/24/2016 14:03,2016.313873,1/1/3909,426.85,-999.999,34.0216,-118.2891,105,55,50,R,407082,L8,5/16/2016 21:20,...
LAC,2016,4,24,21,5,46,4/24/2016 14:05,2016.313877,1/1/3087,413.64,-999.999,33.8802,-117.8845,125,75,50,R,407024,L8,5/16/2016 19:45,...
LAC,2016,4,24,21,5,56,4/24/2016 14:05,2016.313877,1/1/3933,419.06,-999.999,34.2841,-118.4727,442,391,51,R,407105,L8,5/16/2016 18:09,...
LAC,2016,4,28,21,3,50,4/28/2016 14:03,2016.324802,3/1/3909,416.23,-999.999,34.0216,-118.2891,105,55,50,R,407084,L8,5/16/2016 21:36,...
LAC,2016,4,28,21,5,57,4/28/2016 14:05,2016.324806,3/1/3087,418.23,-999.999,33.8802,-117.8845,125,75,50,R,407026,L8,5/16/2016 20:00,...
LAC,2016,4,28,21,5,58,4/28/2016 14:05,2016.324806,3/1/3933,413.29,-999.999,34.2841,-118.4727,442,391,51,R,407107,L8,5/16/2016 18:25,...
LAC,2016,5,2,21,3,45,5/2/2016 14:03,2016.335731,5/1/3909,416.48,-999.999,34.0216,-118.2891,105,55,50,R,407086,L8,5/16/2016 21:52,...
LAC,2016,5,2,21,5,50,5/2/2016 14:05,2016.335735,5/1/3933,412.17,-999.999,34.2841,-118.4727,442,391,51,R,407109,L8,5/16/2016 18:41,...
LAC,2016,5,2,21,5,52,5/2/2016 14:05,2016.335735,5/1/3087,439.21,-999.999,33.8802,-117.8845,125,75,50,R,407028,L8,5/16/2016 20:16,...
LAC,2016,5,6,21,3,49,5/6/2016 14:03,2016.34666,7/1/3909,412.33,-999.999,34.0216,-118.2891,105,55,50,R,407088,L8,5/16/2016 22:07,...
LAC,2016,5,6,21,5,53,5/6/2016 14:05,2016.346664,7/1/3933,422.41,-999.999,34.2841,-118.4727,442,391,51,R,407111,L8,5/16/2016 18:57,...
LAC,2016,5,6,21,6,0,5/6/2016 14:06,2016.346664,7/1/3087,410.85,-999.999,33.8802,-117.8845,125,75,50,R,407030,L8,5/16/2016 20:32,...
LAC,2016,5,8,21,3,49,5/8/2016 14:03,2016.352125,9/1/3909,408.45,-999.999,34.0216,-118.2891,105,55,50,R,407090,L8,5/16/2016 22:23,...
LAC,2016,5,8,21,5,52,5/8/2016 14:05,2016.352129,9/1/3933,411.79,-999.999,34.2841,-118.4727,442,391,51,R,407113,L8,5/16/2016 19:13,...
LAC,2016,5,8,21,6,12,5/8/2016 14:06,2016.352129,9/1/3087,415.44,-999.999,33.8802,-117.8845,125,75,50,R,407032,L8,5/16/2016 20:48,...
LAC,2016,5,10,21,3,49,5/10/2016 14:03,2016.357589,11/1/3909,426.17,-999.999,34.0216,-118.2891,105,55,50,R,407092,L8,5/16/2016 22:39,...
LAC,2016,5,10,21,5,52,5/10/2016 14:05,2016.357593,11/1/3933,425.74,-999.999,34.2841,-118.4727,442,391,51,R,407115,L8,5/16/2016 19:28,...
LAC,2016,5,10,21,5,59,5/10/2016 14:05,2016.357593,11/1/3087,419.57,-999.999,33.8802,-117.8845,125,75,50,R,407034,L8,5/16/2016 21:04,...
LAC,2016,5,14,21,5,41,5/14/2016 14:05,2016.368522,1/1/3502,412.06,-999.999,33.8802,-117.8845,125,75,50,R,408114,L8,6/7/2016 18:04,...
LAC,2016,5,14,21,5,42,5/14/2016 14:05,2016.368522,1/1/3049,422.74,-999.999,34.2841,-118.4727,442,391,51,R,408124,L8,6/6/2016 19:34,...
LAC,2016,5,14,21,6,7,5/14/2016 14:06,2016.368523,1/1/3745,420.03,-999.999,34.0216,-118.2891,105,55,50,R,408102,L8,6/7/2016 2:58,...
LAC,2016,5,18,21,5,39,5/18/2016 14:05,2016.379451,3/1/3049,422.66,-999.999,34.2841,-118.4727,442,391,51,R,408126,L8,6/6/2016 19:49,...
LAC,2016,5,18,21,5,40,5/18/2016 14:05,2016.379451,3/1/3502,428.67,-999.999,33.8802,-117.8845,125,75,50,R,408116,L8,6/7/2016 18:20,...
LAC,2016,5,18,21,6,6,5/18/2016 14:06,2016.379451,3/1/3745,412.82,-999.999,34.0216,-118.2891,105,55,50,R,408104,L8,6/7/2016 3:14,...
LAC,2016,5,22,21,5,16,5/22/2016 14:05,2016.390379,5/1/3049,414.47,-999.999,34.2841,-118.4727,442,391,51,R,408128,L8,6/6/2016 20:05,...
LAC,2016,5,22,21,5,43,5/22/2016 14:05,2016.39038,5/1/3502,412.93,-999.999,33.8802,-117.8845,125,75,50,R,408118,L8,6/7/2016 18:35,...
LAC,2016,5,22,21,6,2,5/22/2016 14:06,2016.39038,5/1/3745,415.04,-999.999,34.0216,-118.2891,105,55,50,R,408106,L8,6/7/2016 3:30,...
LAC,2016,5,26,21,5,17,5/26/2016 14:05,2016.401308,7/1/3049,424.52,-999.999,34.2841,-118.4727,442,391,51,R,408130,L8,6/6/2016 20:21,...
LAC,2016,5,26,21,5,42,5/26/2016 14:05,2016.401309,7/1/3502,411.39,-999.999,33.8802,-117.8845,125,75,50,R,408120,L8,6/7/2016 18:51,...
LAC,2016,5,26,21,6,6,5/26/2016 14:06,2016.401309,7/1/3745,420.23,-999.999,34.0216,-118.2891,105,55,50,R,408108,L8,6/7/2016 3:46,...
LAC,2016,5,28,21,5,24,5/28/2016 14:05,2016.406773,9/1/3049,425.92,-999.999,34.2841,-118.4727,442,391,51,R,408132,L8,6/6/2016 20:37,...
LAC,2016,5,28,21,5,49,5/28/2016 14:05,2016.406773,9/1/3502,411.69,-999.999,33.8802,-117.8845,125,75,50,R,408122,L8,6/7/2016 19:07,...
LAC,2016,5,28,21,6,13,5/28/2016 14:06,2016.406774,9/1/3745,413.54,-999.999,34.0216,-118.2891,105,55,50,R,408110,L8,6/7/2016 4:02,...
LAC,2016,5,30,21,5,22,5/30/2016 14:05,2016.412237,11/1/3049,417.38,-999.999,34.2841,-118.4727,442,391,51,R,408134,L8,6/6/2016 20:53,...
LAC,2016,5,30,21,6,9,5/30/2016 14:06,2016.412238,11/1/3745,417.37,-999.999,34.0216,-118.2891,105,55,50,R,408112,L8,6/7/2016 4:18,...
LAC,2016,6,3,21,4,54,6/3/2016 14:04,2016.423165,1/1/3025,430.04,-999.999,34.2841,-118.4727,442,391,51,R,409789,L8,7/5/2016 22:32,...
LAC,2016,6,3,21,5,38,6/3/2016 14:05,2016.423166,1/1/3046,431.54,-999.999,33.8802,-117.8845,125,75,50,R,409777,L8,7/6/2016 4:06,...
LAC,2016,6,3,21,5,46,6/3/2016 14:05,2016.423167,1/1/3089,460.44,-999.999,34.0216,-118.2891,105,55,50,R,409801,L8,7/6/2016 0:07,...
